Assets_Total,Cash,Debt_in_Current_Liabilities_Total,Long_Term_Debt_Total,Earnings_Before_Interest,Gross_Profit_(Loss),Liabilities_Total,Retained_Earnings,Total_debt/total_asset,total_asset/total_libiilities,EBTI/total_asset,gross_profit/rev,EBTI/REV,Dividends_per_Share_Pay_Date_Calendar,Sales/Turnover_(Net),Stockholders_Equity_Total,Interest_and_Related_Expense_Total,Market_Value_Total_Fiscal,Book_Value_Per_Share,Common_Equity_Liquidation_Value,Comprehensive_Income_Parent,Employees,Inventories_Total,Earnings_Per_Share_from_Operations,Revenue_Total,Operating_Activities_Net_Cash_Flow,Financing_Activities_Net_Cash_Flow,Net_Cash_Flow,ID,Year,Rating
8663.43,307.521,114.571,6097.375,632.03,811.06,7288.31,-1620.442,0.703806114,1.188674741,0.072953784,0.807587374,0.629323907,1.08,1004.3,1375.12,355.904,4030.2709,3.8942,673.598,84.919,0.3,16.144,0.24,1004.3,719.812,971.068,1690.88,618,2015,2
8234.4,1226.7,219.8,1323.6,1271.2,2356.6,4308,3296.3,0.160740309,1.911420613,0.154376761,0.233938215,0.126191233,2.3,10073.6,3926.4,62.4,9979.83,41.6916,3677.2,410.1,70.293,773.4,6.76,10073.6,868.4,-200.2,668.2,619,2015,1
83402,19334,5197,15213,10753,54122,64117,3931,0.182405698,1.300778265,0.128929762,0.397993926,0.079073735,0,135987,19285,484,357687.99,40.4298,19285,2109,341.4,11461,5.01,135987,16443,-2911,13532,620,2015,1
3271.604,37.711,21.785,1454.001,468.712,574.153,1812.641,-322.563,0.444430622,1.804882489,0.143266728,0.310725003,0.253661546,2.16,1847.785,1458.963,69.407,2875.3708,12.411,1458.963,219.919,13.755,0,1.9,1847.785,375.373,-280.765,94.608,621,2015,3
1626.327,4.194,0,1325.418,-332.376,-257.404,1602.869,-1643.084,0.814976324,1.014635008,-0.204372183,-0.580269345,-0.749279747,0,443.594,23.458,96.429,2432.6802,0.3602,23.458,-675.474,0.227,0,-7.25,443.594,272.768,308.34,581.108,622,2015,4
2359.017,14.633,86.75,1054.009,284.507,446.489,1671.15,-211.268,0.446800087,1.411612961,0.120604048,0.284416702,0.181233004,0,1569.841,687.867,43.005,4124.8782,11.6766,687.867,44.582,31.2,0,1.73,1569.841,213.297,93.755,307.052,623,2015,3
2494,160,14,982,278,497,2680,-1050,0.393744988,0.930597015,0.111467522,0.15536105,0.086902157,0,3199,-186,87,966.084,-2.4309,-211,530,8,316,1.5,3199,204,-152,52,624,2015,4
5478,704,66,9061,2090,3174,11134,-5656,1.654070829,0.492006467,0.381526104,0.498586239,0.328306629,1.89,6366,-5656,333,22482.15,-15.9324,-5656,1472,90,36,2.79,6366,2033,-969,1064,625,2015,3
394.529,50.389,8.626,75.06,71.725,215.874,202.452,-22.557,0.190252174,1.948753285,0.18179905699999999,0.310174043,0.103056567,0,695.977,192.077,6.277,492.6665,6.4027,178.315,79.37,4.2,60.117,1.1,695.977,65.277,-43.371,21.906,626,2015,3
1847.5,5,18.3,510.5,230.8,711.7,918.9,-1024.9,0.27631935,2.0105561,0.124925575,0.351682562,0.114048525,0.72,2023.7,928.6,43.8,1820.7,6.5028,928.6,294.6,2.988,101.1,1.06,2023.7,146.8,-432.5,-285.7,627,2015,3
852.468,202.463,1.195,839.409,248.098,394.62,1163.817,599.038,0.98468095,0.732475982,0.291034971,0.426781854,0.268318191,0.82,924.641,-311.349,44.746,3155.615,-5.5302,-311.349,139.627,1.789,0,2.5,924.641,152.035,-44.084,107.951,628,2015,3
631.512,2.544,4.686,503.961,120.602,195.958,656.062,-373.376,0.79802284,0.962579756,0.19097341,0.346809904,0.213443534,0,565.03,-24.55,39.215,515.7596,-0.5901,-24.526,-6.924,2,4.915,0.19,565.03,80.434,-17.238,63.196,629,2015,4
4461.903,20.992,1516.608,1212.809,419.099,1595.069,3531.703,906.357,0.271814291,1.263385681,0.093928308,0.146503108,0.038493198,0.91,10887.612,930.2,114.563,1668.3057,43.4571,930.2,138.105,13.5,1651.815,7.44,10887.612,384.857,-205.007,179.85,630,2015,3
3639.336,3.108,1568.893,839.675,295.519,1429.274,2914.172,538.884,0.230722033,1.248840494,0.081201351,0.146866673,0.03036639,0.1875,9731.779,725.164,80.572,1024.3857,16.2109,725.164,96.563,9.8,1570.701,1.86,9731.779,216.368,3.889,220.257,631,2015,3
5782,512,106,1850,1022,1916,3187,1828,0.319958492,1.814245372,0.176755448,0.318166722,0.169711059,1.85,6022,2595,77,9048.8534,35.4213,2565,505,11,789,7.3,6022,771,0,771,632,2015,2
11988,312,597,7193,2709,3428,10340,1436,0.600016683,1.159381044,0.225975976,0.594932315,0.470149254,0,5762,1648,410,8892.1588,19.5673,1648,598,12.5,68,7.58,5762,1953,-964,989,633,2015,3
10151.6,21.4,1738.5,4067.8,1026.4,1146.1,6963.7,-526.9,0.400705308,1.457788245,0.101107215,0.628137674,0.562534254,1.565,1824.6,3187.9,145.7,10904.556,8.6651,3187.9,339.2,1.136,13.3,1.34,1824.6,805.9,1046.5,1852.4,634,2015,2
2334.572,231.945,629.764,1237.189,744.739,1002.092,3535.167,-18188.407,0.529942533,0.66038521,0.319004511,0.877360316,0.652040376,0,1142.167,-1200.595,115.564,7842.1324,-11.646,-1200.595,441.185,0.99,0,4.12,1142.167,667.949,-623.763,44.186,635,2015,3
1406.272,555.102,0,189.605,302.115,393.273,551.617,1082.365,0.134828113,2.549363054,0.214833972,0.317601312,0.243983493,1.84,1238.26,844.002,11.122,1621.6322,10.1543,844.002,155.083,1.447,0,2.15,1238.26,123.647,-202.911,-79.264,636,2015,2
15730,754,188,7738,1838,3689,11437,-755,0.491926256,1.375360672,0.11684679,0.584720241,0.291329846,1.21,6309,4293,333,15007.4447,11.4752,4102,350,43,0,1.59,6309,1296,-248,1048,637,2015,3
30879.15,787.161,238.806,18294.659,3404.44,3947.835,22811.73,-3076.297,0.592459928,1.353652266,0.110250444,0.682347311,0.588426436,2.08,5785.668,6976.2,722.188,45136.245,15.8321,6761.92,785.018,4.507,0,2.04,5785.668,2703.604,-99.294,2604.31,638,2015,2
793.525,44.597,0.684,264.07,-3.483,19.639,386.318,-26.05,0.332780946,2.054072034,-0.004389276,0.157821566,-0.027989842,0.05,124.438,407.207,22.663,228.7676,5.4898,405.125,-67.578,0.881,2.77,-0.84,124.438,16.631,-26.329,-9.698,639,2015,4
3948,185.9,0,889.5,270.3,311.6,1865.1,-876.6,0.225303951,2.11677658,0.068465046,0.455688798,0.395291021,0,683.8,2082.9,58.2,1797.9815,4.0546,2082.9,-32.9,1.667,150,0.01,683.8,282.2,128.4,410.6,640,2015,4
1083.7,228.7,0,478.3,199.6,199.6,694.4,79.7,0.441358309,1.56062788,0.184183815,0.35240113,0.35240113,0,566.4,389.3,36.3,1518.5842,6.3396,385.4,75.6,5.6,0,1.31,566.4,177.5,-70.6,106.9,641,2015,3
6142.529,715.311,1.082,982.295,694.018,777.064,2514.902,-1015.856,0.159917031,2.442452628,0.11298571,0.502761727,0.449030824,0,1545.591,3627.627,84.729,3489.3448,4.3637,3164.29,-673.062,3.221,163.138,0.13,1545.591,363.188,-60.682,302.506,642,2015,3
4092.086,549.518,35.192,1439.638,842.226,1243.763,2688.682,-297.295,0.351810299,1.521967269,0.205818255,0.319434924,0.216308411,0,3893.635,1403.404,89.037,2517.9158,5.7972,1383.588,172.536,27.9,267.99,0.67,3893.635,729.402,-112.179,617.223,643,2015,3
2402.601,92.8,0.722,275.535,111.212,111.212,1703.414,785.603,0.114681963,1.410462166,0.046288169,0.072276268,0.072276268,2.08,1538.707,699.187,14.037,970.7676,63.3092,699.187,43.182,2.3,0,3.91,1538.707,105.223,-35.051,70.172,644,2015,2
11193.102,154.382,1.65,3616.76,1078.952,1426.85,5538.225,1370.487,0.32312401,2.021063066,0.096394369,0.422662294,0.319607757,0.615,3375.863,5654.877,92.709,13769.1252,32.2343,5647.515,215.71,14.671,0,2.31,3375.863,795.312,-354.869,440.443,645,2015,2
287.607,35.097,5.493,131.994,42.006,250.188,189.488,-22.737,0.45893876,1.517811154,0.146053469,0.381197034,0.064002121,0,656.322,98.119,17.411,100,98.119,98.119,14.899,1.156,73.649,12.17,656.322,35.54,-9.874,25.666,646,2015,4
5331.355,768.66,200,0,694.932,1412.107,1877.794,4150.922,0,2.839158608,0.130348101,0.37977946,0.186898655,0.755,3718.229,3453.561,1.667,8511.7019,23.4722,3453.561,432.179,25.561,0,2.74,3718.229,620.234,-446.296,173.938,647,2015,2
2412.691,131.259,0,2384.157,202.865,714.096,2904.429,-1887.564,0.988173372,0.830693744,0.084082462,0.62563168,0.177733485,0,1141.4,-491.738,138.634,29.8931,-16.7789,-491.738,-510.72,5.479,0,2.94,1141.4,35.745,-19.997,15.748,648,2015,4
383.632,2.491,2.655,237.398,33.976,78.222,298.091,-14.687,0.618816991,1.286962706,0.088564041,0.225957594,0.098145473,0,346.18,85.541,21.015,117.4475,6.2782,85.541,-35.178,1.651,122.761,-0.81,346.18,14.551,-11.39,3.161,649,2015,4
2822.3,557.2,56,188.7,257.8,493.8,1583.5,-1656.7,0.066860362,1.782317651,0.091343939,0.082074296,0.042848832,0,6016.5,1238.8,10,1669.5821,8.7925,1238.8,161.5,26.4,890.6,1,6016.5,173.3,-97.4,75.9,650,2015,3
20629.6,67.8,5.8,7653.1,2653.9,3623.7,12935.9,3338.2,0.370976655,1.59475568,0.128645248,0.386005092,0.282699703,1.22,9387.7,7693.7,331.7,19362.77,22.6615,7691.3,657.3,33,44,2.23,9387.7,1847.8,-851.2,996.6,651,2015,2
2371.8,138.8,1.8,297,370.2,1047.7,994.6,1841.2,0.125221351,2.384677257,0.156083987,0.359589511,0.127059308,0.34,2913.6,1377.2,18.1,2325.832,14.5428,1377.2,131,130,0,1.49,2913.6,305.4,-145.6,159.8,652,2015,3
22675.092,567.599,101.749,12069.393,2129.04,2500.071,15117.977,-3384.726,0.532275371,1.499876075,0.093893335,0.637573972,0.542952776,3.605,3921.225,7557.115,522.042,31283.7955,20.9607,7557.115,355.483,3.2,0,1.09,3921.225,1782.264,-96.292,1685.972,653,2015,2
23847,1816,1451,7509,2986,7599,13308,14835,0.314882375,1.791929666,0.125214912,0.846308052,0.332553736,0,8979,10539,225,32273.03,9.6955,10539,6616,12.6,0,1.65,8979,2826,-744,2082,654,2015,2
860165,121711,241342,197491,17596,17596,772766,87823,0.229596647,1.11309892,0.02045654,0.466588884,0.466588884,2.6,37712,86893,6226,99323.86,182.4735,75690,6595,34.4,295952,16.64,37712,5570,13432,19002,655,2015,2
8249.46,110.417,10.983,4279.511,431.926,478.275,5734.105,-301.097,0.518762561,1.438665668,0.052358094,0.432205756,0.390321266,0.5397,1106.591,2485.921,77.221,3121.8509,6.238,1709.758,99.114,1.499,21.625,0.61,1106.591,287.258,2595.336,2882.594,656,2015,2
450.89,23.835,433.697,0,47.204,47.204,565.007,-640.12,0,0.798025511,0.104690723,0.326402478,0.326402478,0,144.619,-114.117,49.896,22.5277,-15.7035,-114.117,-16.224,0.484,0,-2.2,144.619,8.797,-0.306,8.491,657,2015,4
3448.1,481.2,3.3,1400.9,572.3,891.5,2918.1,60.1,0.40628172,1.18162503,0.165975465,0.225810537,0.144959473,0,3948,530,99.9,1476.45,6.9281,530,207.6,13.1,219.5,3.29,3948,407.6,18.4,426,658,2015,3
1076.233,46.843,4.817,467.651,108.173,141.501,655.127,-212.636,0.434525795,1.642785292,0.100510763,0.307447121,0.235033515,0.225,460.245,421.106,36.696,622.8324,9.669,393.606,38.065,2.828,0,1.12,460.245,72.03,-34.851,37.179,659,2015,4
12292,838,12,3959,2838,3983,9529,765,0.322079401,1.289956973,0.230881874,0.239061281,0.170337915,1.16,16661,2763,156,18170.3565,8.8995,2401,1075,145,1232,6.3,16661,1941,-1081,860,660,2015,2
149.229,39.812,10,229.021,192.428,192.428,315.876,91.786,1.534694999,0.472429054,1.289481267,0.545121813,0.545121813,0.06,353,-166.647,12.674,910.1121,-5.6561,-166.647,119.277,0.156,0.054,4.01,353,115.737,-88.247,27.49,661,2015,2
1412.592,134.929,7.872,866.681,214.266,605.446,1587.522,178.638,0.613539508,0.88980940100000006,0.151682864,0.637449805,0.225592076,1.65,949.794,-174.93,29.681,1953.8652,-5.4255,-174.93,-129.7,4.9,0,1.72,949.794,128.176,199.232,327.408,662,2015,3
19838.973,2081.075,967.734,6199.06,4156.148,10314.692,10018.831,11192.168,0.312468796,1.980168445,0.20949411,0.960130898,0.386870118,0,10743.006,9820.142,207.9,72112.5593,199.6451,9820.142,1755.451,18.5,0,62.98,10743.006,3924.697,57.737,3982.434,663,2015,2
9183.981,60.475,12,2762.069,117.646,117.646,5243.093,1335.233,0.300748553,1.751634198,0.012809913,0.062702899,0.062702899,0.01,1876.245,3940.888,192.943,4182.7459,16.5549,3798.395,-925.06,2.307,65.461,-2.38,1876.245,469.285,-968.755,-499.47,664,2015,4
6319,96.1,22.3,2892,756.4,979.9,3976.9,1774.1,0.457667352,1.588926048,0.119702485,0.153975487,0.118856065,0,6364,2228.4,149.2,2268.7624,54.5878,2180.4,121.8,47,154.3,3.69,6364,435.2,-102.4,332.8,665,2015,3
1358.786,45.812,3.5,1002.736,123.678,322.219,1417.502,-1052.863,0.737964624,0.958577836,0.091020955,0.706281413,0.271093488,0,456.219,-71.126,81.636,141.14940000000001,-1.4622,-71.126,-0.423,1.348,0,-0.03,456.219,48.249,-26.68,21.569,666,2015,4
4490.984,110.131,51.522,1363.135,398.917,1448.203,2480.972,1569.167,0.303527022,1.810171175,0.08882619,0.197409984,0.054377873,0,7336.017,2010.012,76.575,3235.0621,41.4162,2013.281,137.378,9,821.441,4,7336.017,300.235,-276.263,23.972,667,2015,3
1083.86,176.68,0,295.721,93.956,206.615,394.482,-71.848,0.272840588,2.747552487,0.086686472,0.475894887,0.216408199,0,434.161,689.378,21.498,995.2956,7.6536,689.378,-34.359,0.6,0,0.05,434.161,79.756,-63.999,15.757,668,2015,3
4939.811,1257.075,76.692,1502.063,490.293,1654.472,2394.236,1027.781,0.30407297,2.063209725,0.099253392,0.705348289,0.209025797,0.2,2345.61,2545.575,49.327,4258.5288,6.3296,2542.913,211.439,5.96,69.355,0.62,2345.61,409.94,-97.839,312.101,669,2015,3
945.402,75.774,16.654,432.644,145.803,245.822,756.573,-39.296,0.457629664,1.24958464,0.154223283,0.210435214,0.124814238,0,1168.16,188.829,27.709,1028.088,12.0304,188.829,8.861,2.934,41.979,1.38,1168.16,112.124,122.42,234.544,670,2015,3
51095,2051,501,12664,5836,7762,29384,3426,0.24785204,1.738871495,0.114218612,0.620811005,0.466767976,1.66,12503,21711,626,79903.233,15.227,21711,6097,5.55,1645,2.25,12503,1280,-6866,-5586,671,2015,2
7360.945,146.109,628.872,8149.929,1085.377,1212.228,9356.866,-4007.651,1.107185151,0.786689154,0.147450769,0.742275086,0.664601301,0,1633.125,-1995.921,353.51,12494.873,-16.4947,-1995.921,208.099,1.241,0,1.04,1633.125,742.525,-288.557,453.968,672,2015,3
9656.5,1833.2,0,2195.3,1105.6,3300.7,4694,-3319.1,0.227339098,2.057200682,0.114492829,0.66144967,0.221558686,0.4,4990.1,4962.5,98.1,10769.886,13.0215,4962.5,574.6,9.832,91.4,1.58,4990.1,1106,-229.6,876.4,673,2015,2
590.268,0.13,0.59,261.084,51.545,66.039,376.422,3.963,0.442314339,1.568101758,0.087324741,0.240736218,0.187900307,0.26,274.321,213.846,14.853,161.4313,8.2793,213.846,8.873,1.59,0.67,0.53,274.321,38.866,-23.341,15.525,674,2015,4
6164.296,1520.822,145.128,1901.53,790.581,1438.35,4103.594,1411.947,0.308474804,1.502170049,0.128251628,0.348871984,0.191755527,0.56,4122.859,2060.702,65.768,2165.1149,17.5828,2060.702,282.552,9.988,33.535,2.46,4122.859,704.587,578.331,1282.918,675,2015,2
2062.328,123.95,178.881,601.746,369.507,753.685,1147.792,605.733,0.291779969,1.79677851,0.179169851,0.862088292,0.422653574,1.36,874.255,914.536,41.37,3880.9192,19.2761,914.536,126.914,2.426,0,3.22,874.255,282.387,41.151,323.538,676,2015,3
10200.6,19,512.1,3366.9,672.2,1172.8,5585.2,-195.3,0.330068819,1.82636253,0.065898084,0.535598484,0.306982692,2.02,2189.7,4615.4,161.7,5658.1473,21.5419,3595.5,175.1,1.632,221,0.96,2189.7,456.2,21.4,477.6,677,2015,2
1760.3,50.2,252.5,615.7,513.6,1134.6,1722.3,1157.9,0.349769926,1.02206352,0.291768449,0.311566344,0.141036907,1.58,3641.6,38,28.1,6582.4808,0.8749,37.6,287.4,10.6,418.5,7.06,3641.6,354.5,-255.2,99.3,678,2015,2
6093.385,71.363,116.586,2081.84,411.014,812.874,3617.038,138.93,0.341655746,1.684633946,0.067452492,0.693984704,0.350899929,1.14,1171.314,2476.347,110.862,2414.051,11.8006,2317.917,111.52,3.6,0,1.06,1171.314,200.227,1492.141,1692.368,679,2015,3
2492.2,252.2,3.6,301.3,140.3,171.9,732.8,-1133.7,0.120897199,3.400927948,0.056295642,0.356491083,0.290958109,0.02,482.2,1759.4,30.6,1826.7998,6.5876,1759.4,-13.1,1.327,131.7,-0.07,482.2,135.7,-12.8,122.9,680,2015,4
7227.754,31.749,0,3714.465,305.758,354.402,4028.349,-1336.426,0.51391691,1.794222397,0.042303321,0.334121809,0.288261398,1.56,1060.697,3199.405,167.574,4496.7079,13.4687,3199.405,208.381,0,0,0.6,1060.697,426.807,-139.845,286.962,681,2015,2
693.2,78,4.2,358.4,85.4,203.9,583.4,-212.8,0.517022504,1.188207062,0.123196769,0.26832478,0.112383208,0,759.9,109.8,24.7,432.96,2.4346,109.8,-3,2.1,77,0.25,759.9,50.7,0.8,51.5,682,2015,4
430.615,10.389,10.787,362.797,77.039,141.858,434.339,-1280.191,0.84250897,0.991426052,0.17890459,0.475559593,0.258262738,0,298.297,-3.724,30.909,89.0105,-0.0644,-3.724,-123.453,0.53,0,-0.6,298.297,46.449,-8.118,38.331,683,2015,4
948.6,69.1,1,431,16.2,162.7,672.2,-679.8,0.454353785,1.411187147,0.017077799,0.243307911,0.02422611,0,668.7,276.4,34.7,547.2004,3.7379,276.4,-60.8,2.9,55.4,-0.86,668.7,-12.3,63.1,50.8,684,2015,4
15777.546,1796.811,0,3159.336,1373.199,7239.286,10084.443,-151.365,0.200242547,1.564543128,0.087035018,0.825124887,0.156515528,1,8773.564,5693.103,173.148,16995.625,27.5428,4132.301,280.297,20.075,0,2.38,8773.564,1564.334,-690.619,873.715,685,2015,2
7802,2289,0,1912,963,2402,3556,5586,0.245065368,2.194038245,0.12342989,0.571632556,0.229176583,0.46,4202,4246,72,14093.1958,13.1175,4243,350,12.5,533,1.65,4202,793,-268,525,686,2015,2
3508.4,502.024,0,965.767,213.629,213.629,2302.085,-381.725,0.275272774,1.524009756,0.060890719,0.081768016,0.081768016,0.62,2612.623,1153.738,57.637,2861.5151,3.0097,841.863,104.334,8.091,190.157,0.29,2612.623,-23.964,-270.039,-294.003,687,2015,2
5777,239.3,27.1,2640.3,1167.4,1638.5,4017.2,1307.5,0.457036524,1.438066315,0.202077203,0.283526562,0.202007268,2.28,5779,1759.8,94.3,7991.1467,18.679,1759.8,434.9,14,723.6,4.89,5779,801.2,23.5,824.7,688,2015,2
15017,35,6,4145,1099,1274,6721,-2021,0.27602051,2.234340128,0.073183725,0.298710434,0.257678781,1.89,4265,8296,177,16658.12,17.0957,6787,452,1.335,181,1.02,4265,1077,1216,2293,689,2015,2
258238,6698,1978,8584,4290,4290,235870,11013,0.033240654,1.094831899,0.016612582,0.148448043,0.148448043,1.62,28899,22368,316,31631.08,32.104,19699,1775,20.98,0,4.1,28899,3668,-1543,2125,690,2015,1
4510,930.1,0,822.3,862.1,2237.5,1891,3707.9,0.18232816,2.384981491,0.191152993,0.754968452,0.290886392,0,2963.7,2619,19.2,19826.92,12.3771,2619,553.7,11.1,396.6,2.85,2963.7,704.4,-268.5,435.9,691,2015,2
4771.5,738.9,300.3,1544.2,445,1254.5,2942.5,748.8,0.323629886,1.621580289,0.093262077,0.531117697,0.188399661,0,2362,1829,71.8,4605.3213,31.5813,1829,150.7,6,309.2,3.6,2362,176.4,-83,93.4,692,2015,3
898764,17877,1242,22742,2055,2055,831284,39827,0.025303639,1.081175627,0.002286473,0.032562193,0.032562193,1.575,63110,67480,1310,59037.5189,59.5234,65209,1376,58,0,1.08,63110,14827,-3550,11277,693,2015,1
6924.4,1028.1,553.8,3068.5,709.2,1604,5046.5,-577.5,0.443143088,1.372119291,0.102420426,0.410555684,0.181524994,0,3906.9,1877.9,145.3,5345.6999,4.4304,1856.1,174.2,32,1030.2,0.53,3906.9,581.2,2264.7,2845.9,694,2015,3
29013,522,363,17560,3446,5539,24494,-847,0.605245924,1.184494162,0.118774343,0.622639388,0.387365108,0.42,8896,4519,1343,3963.2291,3.854,4519,-407,28.332,0,-0.15,8896,1666,735,2401,695,2015,3
30355,1973,1220,18006,2268,2268,25863,-3922,0.593180695,1.173684414,0.074715862,0.183628856,0.183628856,0.235,12351,4446,1104,3867.3312,6.4703,2041,-736,8.763,1111,-0.61,12351,2072,-794,1278,696,2015,3
813.876,18.963,9.157,238.711,48.75,76.868,335.545,-609.874,0.293301437,2.425534578,0.059898559,0.237320161,0.150509416,0,323.9,478.331,18.081,248.2704,3.9687,469.195,-64.109,1.433,6.257,-0.61,323.9,11.183,8.422,19.605,697,2015,4
2373,878,36,346,328,548,1649,1036,0.145806995,1.439053972,0.13822166,0.17336286,0.103764631,43.4,3161,724,18,2634.2683,17.8718,586,32,10,151,4.07,3161,120,-2262,-2142,698,2015,3
2711.8,117.626,27.313,1207.696,392.95,729.819,1858.016,-88.461,0.445348477,1.459513804,0.144903754,0.434046099,0.233699608,0,1681.432,839.125,26.726,3608.587,17.6671,836.768,36.549,11,95.833,3.89,1681.432,298.319,390.726,689.045,699,2015,2
2949.9,492,1.4,409.2,309.2,309.2,1187.5,1628.6,0.138716567,2.484126316,0.104817112,0.305926586,0.305926586,0.42,1010.7,1719.3,20.8,2424.0442,8.9253,1630.4,147.1,1.277,0,0.91,1010.7,262.2,-153.3,108.9,700,2015,2
1699.532,406.389,100,484.677,263.653,570.571,800.314,38.027,0.285182627,2.123581494,0.155132707,0.485480783,0.224333983,0,1175.27,899.218,36.846,2529.628,6.363,899.218,89.646,3.727,183.529,0.73,1175.27,207.555,-81.747,125.808,701,2015,3
517.921,61.52,3.75,286.697,64.198,135.539,334.465,-721.421,0.553553534,1.548505823,0.123953267,0.524300425,0.248334713,0.125,258.514,183.456,15.469,631.169,2.0346,183.456,21.543,1.116,0,0.23,258.514,57.296,-34.147,23.149,702,2015,3
4280.6,734.516,223.984,1047.805,721.776,1807.363,1966.425,1484.377,0.244779937,2.176843765,0.168615615,0.75357878,0.300944015,0,2398.373,2270.235,33.181,18718.9358,15.0293,2197.229,461.576,5.5,300.17,3.02,2398.373,687.238,-204.713,482.525,703,2015,2
12608.371,748.476,168.974,6590.599,1495.023,2628.326,8242.542,-2900.203,0.522716138,1.529670216,0.118573843,0.727667222,0.413905746,7,3611.989,4365.829,405.494,25522.2907,61.1384,4365.829,-313.283,5.993,0,2.11,3611.989,1016.58,-894.292,122.288,704,2015,3
1524.068,153.425,5.284,585.768,111.137,309.727,837.236,-294.026,0.384345055,1.820356506,0.072921287,0.563320262,0.202131955,0,549.824,686.832,29.155,1358.9499,6.7435,686.45,24.089,8.6,23.931,0.34,549.824,61.541,9.641,71.182,705,2015,4
5327.3,2051.5,300,3063,1641.5,2577.6,6354.6,6324,0.574962927,0.838337582,0.308129822,0.71516564,0.455440875,1.48,3604.2,-1027.3,141.9,17976.7234,-6.4239,-1225,241.2,10.6,0,4.88,3604.2,1226.1,-1009.8,216.3,706,2015,2
2500.076,256.277,110.652,909.03,366.447,579.844,1670.951,62.307,0.363600947,1.49619947,0.146574344,0.228883471,0.144648666,0,2533.359,829.125,77.884,1368.3975,8.1761,820.847,-11.091,28.36,269.212,0.75,2533.359,298.336,-217.109,81.227,707,2015,3
19736,1676,1587,7453,3736,7811,15191,7955,0.377634779,1.29919031,0.189298743,0.578506888,0.276699748,2.16,13502,4545,468,46625.1675,10.3564,4534,1329,24.1,3241,4.52,13502,2588,-3742,-1154,708,2015,2
431.533,6.486,0,832.625,-168.061,-153.303,918.955,-931.38,1.929458466,0.469591003,-0.389451096,-1.057969814,-1.159817257,0,144.903,-487.422,64.841,173.965,-7.7051,-487.422,-293.494,0.019,0,-4.79,144.903,101.892,-7.832,94.06,709,2015,4
61538,1741,3982,13217,4687,10876,36323,10027,0.214777861,1.694188255,0.076164321,0.419550206,0.180804691,0.7,25923,25215,612,67752.4648,16.4627,25161,523,90,2469,1.82,25923,2838,-1862,976,710,2015,2
20609.004,4905.609,2.773,24.457,5539.497,11006.479,12419.628,6218.24,0.001186714,1.659389798,0.268790137,0.316299392,0.159191648,2.31,34797.661,8189.376,16.258,71377.395,12.1726,7555.205,3862.144,384,0,5.39,34797.661,4575.115,-3396.933,1178.182,711,2015,1
30253,870,508,3357,1701,1701,20019,-432,0.110964202,1.511214346,0.056225829,0.216798369,0.216798369,1.44,7846,10183,184,16666.3972,73.8461,10065,-427,41,0,4.18,7846,920,-762,158,712,2015,2
7707,340,740,1382,1228,2078,5623,1429,0.179317504,1.370620665,0.159335669,0.395132154,0.233504469,1.32,5259,2084,64,10981.068,15.9601,2078,529,19,1939,5.49,5259,723,-422,301,713,2015,1
